sku,qty,out_of_stock_qty,price
I0080802,0,1,33.12
I0080803,4,0,33.12
I0080804,3,0,33.12
I0080805,2,0,33.12
I0080806,1,0,33.12
I0080807,2,0,33.12
I0080808,6,0,33.12
I0080809,13,0,22.08
I0080810,6,0,21.39
I0080811,3,0,29.67
I0080812,5,0,32.43
I0080813,2,0,36.57
I0080814,0,1,40.02
I0080815,1,0,45.54
I0080816,0,1,20.78
I0080817,131,0,24.15
I0080818,2,0,20.01
I0080819,3,0,20.7
I0080820,6,0,21.39
I0080821,-1,1,18.63
I0080822,0,1,18.63
I0080823,3,0,20.7
I0080824,5,0,21.39
I0080825,3,0,20.01
I0080826,0,1,52.44
I0080827,9,0,55.2
I0080828,63,0,30.36
I0080829,8,0,30.36
I0080830,4,0,30.36
I0080831,83,0,33.12
I0080832,-2,1,33.12
I0080833,19,0,33.12
I0080834,1,0,33.12
I0080835,42,0,33.12
I0080836,1,0,33.12
I0080837,-2,1,33.12
I0080838,16,0,37.26
I0080839,43,0,37.26
I0080840,12,0,24.84
I0080841,0,1,30.36
I0080842,3,0,55.2
I0080843,2,0,41.4
I0080844,6,0,37.26
I0080845,2,0,37.26
I0080846,7,0,46.92
I0080847,3,0,33.12
I0080848,2,0,33.12
I0080849,0,1,44.16
I0080850,2,0,44.16
I0080851,1,0,30.36
I0080852,2,0,30.36
I0080853,0,1,23.46
I0080854,1,0,27.6
I0080855,0,1,24.84
I0080856,0,1,30.36
I0080857,0,1,54.44
I0080858,0,1,54.44
I0080859,0,1,54.44
I0080860,0,1,54.44
I0080861,0,1,54.44
I0080862,0,1,54.44
I0080863,18,0,17.94
I0080864,101,0,117.3
I0080865,3,0,44.16
I0080866,152,0,33.12
I0080867,554,0,27.6
I0080868,27,0,34.5
I0080869,0,1,165.6
I0080870,3,0,165.6
I0080871,0,1,207
I0080872,10,0,74.52
I0080873,0,1,207
I0080874,9,0,38.64
I0080875,3,0,6.9
I0080876,0,1,13.46
I0080877,8,0,75.9
I0080878,10,0,75.9
I0080879,12,0,75.9
I0080880,24,0,41.4
I0080881,21,0,46.92
I0080882,11,0,52.44
I0080883,12,0,69
I0080884,0,1,46.23
I0080885,0,1,42.78
I0080886,3,0,96.6
I0080887,-2,1,53.82
I0080888,2,0,48.3
I0080889,0,1,41.4
I0080890,33,0,51.06
I0080891,17,0,45.54
I0080892,19,0,41.4
I0080893,12,0,53.13
I0080894,0,1,227.7
I0080895,0,1,40.02
I0080896,0,1,55.2
I0080897,133,0,46.92
I0080898,118,0,49.68
I0080899,7,0,51.06
I0080900,-9,1,74.52
I0080901,6,0,60.72
I0080902,351,0,75.9
I0080903,0,1,49.68
I0080904,0,1,37.95
I0080905,0,1,41.4
I0080906,29,0,49.68
I0080907,-9,1,75.9
I0080908,100,0,64.86
I0080909,54,0,57.96
I0080910,45,0,55.2
I0080911,3,0,36.23
I0080912,48,0,28.98
I0080913,54,0,51.06
I0080914,6,0,37.26
I0080915,48,0,43.47
I0080916,35,0,33.12
I0080917,13,0,32.43
I0080918,79,0,20.7
I0080919,6,0,46.92
I0080920,21,0,46.92
I0080921,3,0,31.74
I0080922,3,0,28.98
I0080923,0,1,28.98
I0080924,0,1,28.98
I0080925,17,0,24.84
I0080926,17,0,24.84
I0080927,6,0,24.84
I0080928,15,0,24.84
I0080929,7,0,24.84
I0080930,16,0,33.12
I0080931,20,0,33.12
I0080932,13,0,33.12
I0080933,62,0,33.12
I0080934,26,0,33.12
I0080935,1,0,33.12
I0080936,10,0,25.53
I0080937,5,0,25.53
I0080938,7,0,25.53
I0080939,35,0,25.53
I0080940,11,0,25.53
I0080941,7,0,25.53
I0080942,31,0,25.53
I0080943,20,0,25.53
I0080944,1,0,24.84
I0080945,2,0,24.84
I0080946,2,0,24.84
I0080947,19,0,26.22
I0080948,24,0,26.22
I0080949,0,1,26.22
I0080950,11,0,26.22
I0080951,9,0,23.46
I0080952,10,0,23.46
I0080953,15,0,23.46
I0080954,16,0,23.46
I0080955,12,0,23.46
I0080956,1,0,25.53
I0080957,110,0,25.53
I0080958,11,0,25.53
I0080959,53,0,25.53
I0080960,0,1,25.53
I0080961,63,0,25.53
I0080962,1,0,25.53
I0080963,0,1,25.53
I0080964,12,0,24.84
I0080965,0,1,24.84
I0080966,19,0,24.84
I0080967,2,0,24.84
I0080968,8,0,25.53
I0080969,16,0,31.74
I0080970,1,0,31.74
I0080971,41,0,30.36
I0080972,2,0,33.12
I0080973,11,0,33.12
I0080974,1,0,31.74
I0080975,10,0,33.12
I0080976,-1,1,33.81
I0080977,45,0,28.98
I0080978,73,0,20.7
I0080979,20,0,57.96
I0080980,41,0,55.2
I0080981,4,0,57.96
I0080982,16,0,63.48
I0080983,1,0,9.66
I0080984,13,0,27.6
I0080985,14,0,30.36
I0080986,-2,1,28.98
I0080987,-5,1,28.98
I0080988,20,0,30.36
I0080989,1,0,24.15
I0080990,1,0,30.36
I0080991,57,0,31.74
I0080992,20,0,28.98
I0080993,28,0,28.98
I0080994,4,0,28.98
I0080995,62,0,31.74
I0080996,10,0,28.98
I0080997,5,0,28.98
I0080998,27,0,31.74
I0080999,8,0,28.98
I0081000,1,0,26.22
I0081001,13,0,30.36
I0081002,0,1,30.36
I0081003,8,0,24.15
I0081004,45,0,24.15
I0081005,0,1,24.15
I0081006,35,0,24.15
I0081007,3,0,23.46
I0081008,9,0,23.46
I0081009,26,0,23.46
I0081010,7,0,23.46
I0081011,5,0,23.46
I0081012,0,1,23.46
I0081013,115,0,23.46
I0081014,9,0,23.46
I0081015,43,0,23.46
I0081016,0,1,23.46
I0081017,4,0,23.46
I0081018,1,0,23.46
I0081019,0,1,24.15
I0081020,9,0,24.15
I0081021,14,0,24.15
I0081022,32,0,24.15
I0081023,44,0,24.15
I0081024,27,0,24.15
I0081025,7,0,24.15
I0081026,57,0,24.15
I0081027,0,1,24.15
I0081028,21,0,24.15
I0081029,61,0,24.15
I0081030,7,0,24.15
I0081031,-3,1,24.15
I0081032,34,0,24.15
I0081033,37,0,28.98
I0081034,2,0,27.6
I0081035,27,0,26.22
I0081036,2,0,26.22
I0081037,2,0,44.16
I0081038,2,0,16.22
I0081039,1,0,35.88
I0081040,17,0,6.21
I0081041,15,0,6.21
I0081042,15,0,6.21
I0081043,17,0,6.21
I0081044,21,0,6.21
I0081045,8,0,6.21
I0081046,4,0,6.21
I0081047,13,0,6.21
I0081048,20,0,6.21
I0081049,19,0,6.21
I0081050,21,0,6.21
I0081051,5,0,6.21
I0081052,20,0,6.21
I0081053,7,0,6.21
I0081054,10,0,6.21
I0081055,20,0,6.21
I0081056,3,0,6.21
I0081057,15,0,6.21
I0081058,15,0,6.21
I0081059,16,0,6.21
I0081060,19,0,6.21
I0081061,3,0,6.21
I0081062,6,0,6.21
I0081063,13,0,6.21
I0081064,7,0,6.21
I0081065,20,0,6.21
I0081066,19,0,6.21
I0081067,4,0,6.21
I0081068,19,0,6.21
I0081069,19,0,6.21
I0081070,19,0,6.21
I0081071,20,0,6.21
I0081072,19,0,6.21
I0081073,15,0,6.21
I0081074,0,1,6.21
I0081075,17,0,6.21
I0081076,0,1,6.21
I0081077,15,0,6.21
I0081078,5,0,6.21
I0081079,0,1,6.21
I0081080,4,0,6.21
I0081081,0,1,6.21
I0081082,19,0,6.21
I0081083,17,0,6.21
I0081084,11,0,5.24
I0081085,3,0,5.87
I0081086,3,0,5.87
I0081087,5,0,5.87
I0081088,1,0,5.87
I0081089,2,0,5.87
I0081090,9,0,5.87
I0081091,3,0,5.87
I0081092,23,0,5.87
I0081093,30,0,5.87
I0081094,8,0,5.87
I0081095,6,0,3.59
I0081096,17,0,3.59
I0081097,11,0,4.49
I0081098,14,0,3.59
I0081099,5,0,3.59
I0081100,18,0,3.59
I0081101,10,0,3.59
I0081102,4,0,3.59
I0081103,38,0,3.59
I0081104,16,0,3.59
I0081105,-3,1,4.49
I0081106,10,0,3.59
I0081107,0,1,4.49
I0081108,6,0,4.49
I0081109,22,0,3.59
I0081110,11,0,3.59
I0081111,3,0,4.49
I0081112,25,0,4.49
I0081113,19,0,3.59
I0081114,21,0,3.59
I0081115,15,0,3.59
I0081116,16,0,3.59
I0081117,17,0,3.59
I0081118,22,0,40.02
I0081119,8,0,37.26
I0081120,21,0,37.26
I0081121,10,0,37.26
I0081122,45,0,37.26
I0081123,42,0,37.26
I0081124,7,0,45.54
I0081125,19,0,47.61
I0081126,6,0,47.61
I0081127,30,0,30.36
I0081128,4,0,27.6
I0081129,0,1,27.6
I0081130,25,0,27.6
I0081131,2,0,30.36
I0081132,5,0,30.36
I0081133,21,0,45.54
I0081134,0,1,20.7
I0081135,1,0,8.97
I0081136,2,0,7.59
I0081137,0,1,7.59
I0081138,0,1,7.59
I0081139,21,0,42.78
I0081140,19,0,42.78
I0081141,30,0,42.78
I0081142,38,0,46.92
I0081143,23,0,46.92
I0081144,4,0,46.92
I0081145,44,0,44.16
I0081146,3,0,41.4
I0081147,3,0,41.4
I0081148,3,0,41.4
I0081149,9,0,44.16
I0081150,10,0,44.16
I0081151,3,0,44.16
I0081152,1,0,44.16
I0081153,-1,1,44.16
I0081154,3,0,51.41
I0081155,8,0,60.72
I0081156,13,0,60.72
I0081157,6,0,60.72
I0081158,9,0,60.72
I0081159,20,0,60.72
I0081160,8,0,60.72
I0081161,-3,1,60.72
I0081162,2,0,51.41
I0081163,3,0,44.85
I0081164,11,0,44.85
I0081165,2,0,44.85
I0081166,2,0,44.85
I0081167,10,0,44.85
I0081168,39,0,44.85
I0081169,2,0,44.85
I0081170,2,0,44.16
I0081171,6,0,44.16
I0081172,6,0,44.16
I0081173,31,0,44.16
I0081174,5,0,41.4
I0081175,0,1,41.4
I0081176,1,0,44.16
I0081177,39,0,38.64
I0081178,0,1,38.64
I0081179,1,0,24.84
I0081180,4,0,24.84
I0081181,29,0,24.84
I0081182,51,0,24.84
I0081183,48,0,24.84
I0081184,9,0,24.84
I0081185,9,0,38.64
I0081186,9,0,38.64
I0081187,3,0,38.64
I0081188,3,0,38.64
I0081189,6,0,38.64
I0081190,9,0,38.64
I0081191,3,0,31.74
I0081192,95,0,31.74
I0081193,16,0,31.74
I0081194,21,0,31.74
I0081195,3,0,31.74
I0081196,39,0,31.74
I0081197,3,0,31.74
I0081198,4,0,31.74
I0081199,6,0,42.78
I0081200,6,0,42.78
I0081201,6,0,26.22
I0081202,7,0,26.22
I0081203,6,0,26.22
I0081204,9,0,26.22
I0081205,4,0,26.22
I0081206,4,0,26.22
I0081207,11,0,26.22
I0081208,1,0,70.38
I0081209,0,1,26.91
I0081210,1,0,9.22
I0081211,2,0,21.53
I0081212,3,0,31.74
I0081213,3,0,31.74
I0081214,0,1,31.74
I0081215,3,0,31.74
I0081216,4,0,31.05
I0081217,0,1,31.74
I0081218,21,0,24.84
I0081219,3,0,60.72
I0081220,1,0,7.59
I0081221,30,0,31.74
I0081222,24,0,37.26
I0081223,2,0,28.98
I0081224,2,0,38.64
I0081225,3,0,41.4
I0081226,5,0,41.4
I0081227,16,0,41.4
I0081228,0,1,66.24
I0081229,29,0,38.64
I0081230,35,0,44.16
I0081231,38,0,41.4
I0081232,0,1,41.4
I0081233,18,0,41.4
I0081234,15,0,41.4
I0081235,12,0,41.4
I0081236,41,0,41.4
I0081237,24,0,41.4
I0081238,1,0,48.3
I0081239,6,0,75.9
I0081240,0,1,31.74
I0081241,2,0,24.84
I0081242,-1,1,24.84
I0081243,1,0,24.84
I0081244,13,0,39.33
I0081245,19,0,3.86
I0081246,16,0,3.86
I0081247,18,0,3.86
I0081248,17,0,3.86
I0081249,21,0,3.86
I0081250,24,0,3.86
I0081251,1,0,53.82
I0081252,2,0,40.02
I0081253,0,1,35.88
I0081254,29,0,53.82
I0081255,0,1,7.59
I0081256,44,0,41.4
I0081257,0,1,35.88
I0081258,3,0,20.7
I0081259,20,0,15.87
I0081260,4,0,7.59
I0081261,6,0,7.59
I0081262,33,0,6.9
I0081263,13,0,5.52
I0081264,1,0,9.66
I0081265,2,0,7.59
I0081266,6,0,7.59
I0081267,55,0,8.97
I0081268,5,0,8.97
I0081269,25,0,8.97
I0081270,13,0,8.97
I0081271,28,0,8.97
I0081272,0,1,7.59
I0081273,0,1,7.59
I0081274,29,0,21.74
I0081275,70,0,8.63
I0081276,45,0,8.63
I0081277,0,1,21.74
I0081278,2,0,23.46
I0081279,13,0,18.98
I0081280,6,0,23.46
I0081281,4,0,27.6
I0081282,5,0,26.22
I0081283,4,0,27.6
I0081284,236,0,2.13
I0081285,17,0,10.7
I0081286,0,1,13.8
I0081287,2,0,103.5
I0081288,0,1,13.8
I0081289,0,1,13.8
I0081290,0,1,75.9
I0081291,0,1,60.72
I0081292,3,0,60.72
I0081293,2,0,96.6
I0081294,1,0,107.64
I0081295,24,0,57.96
I0081296,0,1,17.94
I0081297,9,0,42.78
I0081298,1,0,26.22
I0081299,3,0,24.84
I0081300,22,0,24.84
I0081301,2,0,26.22
I0081302,-1,1,26.22
I0081303,0,1,26.22
I0081304,16,0,26.22
I0081305,14,0,57.96
I0081306,48,0,38.64
I0081307,42,0,26.57
I0081308,0,1,57.96
I0081309,7,0,20.7
I0081310,2,0,23.46
I0081311,2,0,23.46
I0081312,1,0,23.46
I0081313,2,0,23.46
I0081314,1,0,23.46
I0081315,1,0,23.46
I0081316,37,0,26.91
I0081317,49,0,34.5
I0081318,27,0,27.6
I0081319,29,0,27.6
I0081320,34,0,27.6
I0081321,76,0,27.6
I0081322,1,0,27.6
I0081323,2,0,27.6
I0081324,36,0,32.43
I0081325,11,0,32.43
I0081326,1,0,31.74
I0081327,1,0,31.74
I0081328,1,0,31.74
I0081329,0,1,31.74
I0081330,1,0,40.02
I0081331,3,0,13.66
I0081332,2,0,13.66
I0081333,0,1,13.66
I0081334,382,0,1.88
I0081335,281,0,1.85
I0081336,-1,1,31.74
I0081337,69,0,31.74
I0081338,17,0,31.74
I0081339,3,0,31.74
I0081340,1,0,42.78
I0081341,0,1,31.05
I0081342,1,0,31.05
I0081343,3,0,31.05
I0081344,0,1,31.05
I0081345,0,1,31.05
I0081346,0,1,10.63
I0081347,1,0,10.63
I0081348,5,0,2.42
I0081349,15,0,28.98
I0081350,13,0,28.98
I0081351,3,0,4.79
I0081352,3,0,4.51
I0081353,6,0,2.54
I0081354,60,0,6.56
I0081355,64,0,22.08
I0081356,-12,1,27.6
I0081357,4,0,24.84
I0081358,2,0,38.64
I0081359,4,0,38.64
I0081360,8,0,38.64
I0081361,7,0,38.64
I0081362,0,1,33.12
I0081363,33,0,23.46
I0081364,0,1,27.6
I0081365,35,0,45.54
I0081366,1,0,23.46
I0081367,11,0,27.6
I0081368,2,0,8.28
I0081369,-1,1,7.58
I0081370,42,0,24.15
I0081371,2,0,27.6
I0081372,13,0,27.6
I0081373,1,0,27.6
I0081374,0,1,37.95
I0081375,0,1,32.43
I0081376,4,0,26.91
I0081377,-1,1,29.67
I0081378,1,0,29.67
I0081379,1,0,27.6
I0081380,2,0,23.46
I0081381,2,0,23.46
I0081382,10,0,23.46
I0081383,1,0,23.46
I0081384,3,0,23.46
I0081385,86,0,23.46
I0081386,3,0,24.15
I0081387,46,0,24.15
I0081388,30,0,24.15
I0081389,2,0,30.36
I0081390,1,0,30.36
I0081391,2,0,37.26
I0081392,2,0,37.26
I0081393,0,1,27.6
I0081394,4,0,27.6
I0081395,2,0,31.05
I0081396,2,0,31.05
I0081397,7,0,31.05
I0081398,8,0,31.05
I0081399,7,0,31.05
I0081400,1,0,30.36
I0081401,1,0,55.2
I0081402,1,0,28.98
I0081403,1,0,7.98
I0081404,0,1,7.98
I0081405,1,0,7.98
I0081406,1,0,10.63
I0081407,1,0,7.98
I0081408,1,0,7.98
I0081409,1,0,7.98
I0081410,1,0,7.98
I0081411,0,1,7.98
I0081412,1,0,7.98
I0081413,1,0,7.98
I0081414,1,0,7.98
I0081415,1,0,7.98
I0081416,0,1,10.63
I0081417,1,0,10.63
I0081418,1,0,10.63
I0081419,1,0,10.63
I0081420,1,0,10.63
I0081421,1,0,10.63
I0081422,0,1,10.63
I0081423,1,0,10.63
I0081424,2,0,52.44
I0081425,0,1,38.64
I0081426,4,0,41.4
I0081427,2,0,44.85
I0081428,2,0,44.85
I0081429,1,0,51.06
I0081430,0,1,51.06
I0081431,1,0,51.06
I0081432,2,0,44.16
I0081433,6,0,44.16
I0081434,1,0,51.06
I0081435,0,1,51.06
I0081436,9,0,51.06
I0081437,16,0,50.37
I0081438,2,0,50.37
I0081439,3,0,50.37
I0081440,1,0,50.37
I0081441,5,0,50.37
I0081442,13,0,50.37
I0081443,5,0,70.38
I0081444,2,0,14.42
I0081445,1,0,14.42
I0081446,1,0,14.42
I0081447,1,0,14.42
I0081448,0,1,14.42
I0081449,1,0,14.42
I0081450,2,0,14.42
I0081451,2,0,14.42
I0081452,1,0,14.42
I0081453,1,0,14.42
I0081454,1,0,14.42
I0081455,3,0,38.64
I0081456,0,1,38.64
I0081457,25,0,38.64
I0081458,24,0,38.64
I0081459,3,0,42.78
I0081460,20,0,44.16
I0081461,7,0,44.16
I0081462,1,0,28.98
I0081463,9,0,17.94
I0081464,4,0,25.53
I0081465,3,0,20.7
I0081466,3,0,20.7
I0081467,1,0,27.6
I0081468,3,0,27.6
I0081469,23,0,17.94
I0081470,16,0,17.94
I0081471,19,0,17.94
I0081472,36,0,17.94
I0081473,14,0,18.63
I0081474,138,0,1.1
I0081475,136,0,1.1
I0081476,144,0,1.1
I0081477,141,0,1.1
I0081478,144,0,1.1
I0081479,128,0,1.1
I0081480,26,0,17.94
I0081481,12,0,17.94
I0081482,37,0,17.94
I0081483,17,0,17.94
I0081484,1,0,24.84
I0081485,1,0,24.84
I0081486,2,0,24.84
I0081487,-2,1,26.22
I0081488,0,1,26.22
I0081489,0,1,26.22
I0081490,0,1,26.22
I0081491,8,0,26.22
I0081492,0,1,26.22
I0081493,17,0,26.22
I0081494,21,0,26.22
I0081495,28,0,26.22
I0081496,3,0,26.22
I0081497,23,0,26.22
I0081498,12,0,26.22
I0081499,0,1,26.22
I0081500,30,0,26.22
I0081501,16,0,26.22
I0081502,7,0,25.53
I0081503,1,0,25.53
I0081504,5,0,25.53
I0081505,3,0,25.53
I0081506,69,0,25.53
I0081507,36,0,25.53
I0081508,38,0,25.53
I0081509,44,0,25.53
I0081510,1,0,33.12
I0081511,13,0,33.12
I0081512,9,0,33.12
I0081513,17,0,33.12
I0081514,22,0,33.12
I0081515,23,0,33.12
I0081516,11,0,33.12
I0081517,15,0,33.12
I0081518,14,0,33.12
I0081519,11,0,33.12
I0081520,10,0,33.12
I0081521,17,0,33.12
I0081522,14,0,33.12
I0081523,0,1,33.12
I0081524,0,1,33.12
I0081525,6,0,33.12
I0081526,1,0,33.12
I0081527,15,0,33.12
I0081528,3,0,33.12
I0081529,2,0,28.29
I0081530,2,0,28.29
I0081531,1,0,28.29
I0081532,1,0,28.29
I0081533,1,0,28.29
I0081534,1,0,28.29
I0081535,0,1,28.29
I0081536,0,1,28.29
I0081537,13,0,35.19
I0081538,0,1,35.19
I0081539,11,0,35.19
I0081540,7,0,35.19
I0081541,2,0,29.67
I0081542,0,1,29.67
I0081543,0,1,29.67
I0081544,0,1,29.67
I0081545,0,1,29.67
I0081546,1,0,29.67
I0081547,3,0,29.67
I0081548,1,0,29.67
I0081549,2,0,29.67
I0081550,1,0,29.67
I0081551,0,1,29.67
I0081552,2,0,30.36
I0081553,2,0,30.36
I0081554,2,0,30.36
I0081555,2,0,30.36
I0081556,1,0,30.36
I0081557,1,0,30.36
I0081558,1,0,30.36
I0081559,1,0,30.36
I0081560,1,0,30.36
I0081561,0,1,30.36
I0081562,14,0,30.36
I0081563,0,1,31.74
I0081564,1,0,31.74
I0081565,10,0,47.61
I0081566,0,1,47.61
I0081567,33,0,47.61
I0081568,1,0,47.61
I0081569,2,0,40.71
I0081570,0,1,40.71
I0081571,9,0,40.02
I0081572,1,0,46.92
I0081573,30,0,46.92
I0081574,43,0,38.64
I0081575,1,0,39.33
I0081576,3,0,39.33
I0081577,0,1,46.92
I0081578,1,0,13.66
I0081579,1,0,13.66
I0081580,2,0,13.66
I0081581,2,0,13.66
I0081582,1,0,13.66
I0081583,0,1,13.66
I0081584,1,0,12.53
I0081585,2,0,2.47
I0081586,4,0,22.08
I0081587,-11,1,27.6
I0081588,0,1,38.64
I0081589,1,0,37.95
I0081590,64,0,6.9
I0081591,81,0,6.9
I0081592,80,0,6.9
I0081593,50,0,6.9
I0081594,28,0,6.9
I0081595,28,0,6.9
I0081596,3,0,22.08
I0081597,19,0,34.5
I0081598,26,0,30.36
I0081599,0,1,24.15
I0081600,36,0,22.08
I0081601,2,0,33.12
I0081602,2,0,33.12
I0081603,4,0,41.4
I0081604,22,0,41.4
I0081605,36,0,35.88
I0081606,0,1,37.95
I0081607,36,0,35.88
I0081608,6,0,37.95
I0081609,3,0,37.95
I0081610,27,0,35.88
I0081611,15,0,31.74
I0081612,18,0,31.74
I0081613,14,0,31.74
I0081614,6,0,37.95
I0081615,3,0,37.95
I0081616,8,0,37.95
I0081617,9,0,31.74
I0081618,23,0,22.08
I0081619,0,1,23.46
I0081620,23,0,22.08
I0081621,12,0,23.46
I0081622,28,0,23.46
I0081623,0,1,35.88
I0081624,0,1,35.88
I0081625,22,0,33.12
I0081626,2,0,35.88
I0081627,0,1,35.88
I0081628,2,0,35.88
I0081629,0,1,35.88
I0081630,1,0,33.12
I0081631,0,1,26.91
I0081632,10,0,27.6
I0081633,25,0,30.36
I0081634,0,1,26.91
I0081635,0,1,35.88
I0081636,2,0,35.88
I0081637,1,0,35.88
I0081638,2,0,35.88
I0081639,34,0,34.5
I0081640,36,0,34.5
I0081641,0,1,35.88
I0081642,45,0,34.5
I0081643,48,0,34.5
I0081644,36,0,34.5
I0081645,0,1,35.88
I0081646,25,0,34.5
I0081647,33,0,34.5
I0081648,3,0,35.88
I0081649,36,0,34.5
I0081650,35,0,34.5
I0081651,21,0,35.88
I0081652,20,0,35.88
I0081653,59,0,27.6
I0081654,24,0,33.12
I0081655,0,1,33.12
I0081656,0,1,33.12
I0081657,0,1,33.12
I0081658,3,0,33.12
I0081659,0,1,33.12
I0081660,0,1,33.12
I0081661,36,0,31.05
I0081662,24,0,31.05
I0081663,40,0,31.05
I0081664,46,0,31.05
I0081665,18,0,31.05
I0081666,11,0,33.12
I0081667,0,1,33.12
I0081668,0,1,33.12
I0081669,0,1,33.12
I0081670,24,0,31.05
I0081671,3,0,13.11
I0081672,139,0,9.66
I0081673,0,1,124.2
I0081674,0,1,124.2
I0081675,0,1,124.2
I0081676,37,0,7.59
I0081677,0,1,33.12
I0081678,141,0,1.93
I0081679,3,0,48.3
I0081680,8,0,165.6
I0081681,7,0,165.6
I0081682,0,1,96.6
I0081683,0,1,12.42
I0081684,1,0,45.54
I0081685,4,0,6.51
I0081686,1,0,30.36
I0081687,1,0,22.77
I0081688,229,0,57.96
I0081689,2,0,42.78
I0081690,6,0,28.98
I0081691,17,0,6.9
I0081692,30,0,6.56
I0081693,0,1,9.74
I0081694,0,1,8.28
I0081695,3,0,7.22
I0081696,14,0,13.11
I0081697,19,0,13.11
I0081698,4,0,8.28
I0081699,4,0,4.73
I0081700,3,0,4.65
I0081701,3,0,2.43
I0081702,4,0,18.63
I0081703,0,1,43.47
I0081704,62,0,4.14
I0081705,44,0,3.41
I0081706,0,1,8.97
I0081707,0,1,22.77
I0081708,22,0,55.2
I0081709,0,1,13.11
I0081710,8,0,24.84
I0081711,24,0,13.11
I0081712,22,0,10.01
I0081713,3,0,10.01
I0081714,2,0,13.11
I0081715,3,0,12.42
I0081716,1,0,10.14
I0081717,25,0,8.28
I0081718,-1,1,12.42
I0081719,2,0,11.04
I0081720,-8,1,12.42
I0081721,-1,1,10.01
I0081722,19,0,12.42
I0081723,23,0,10.01
I0081724,16,0,17.25
I0081725,4,0,27.6
I0081726,1,0,15.87
I0081727,3,0,34.5
I0081728,2,0,34.5
I0081729,0,1,34.5
I0081730,0,1,138
I0081731,20,0,138
I0081732,0,1,44.16
I0081733,49,0,2.07
I0081734,328,0,2.28
I0081735,30,0,62.1
I0081736,46,0,13.8
I0081737,102,0,13.8
I0081738,0,1,30.22
I0081739,0,1,52.58
I0081740,2,0,42.23
I0081741,1,0,63.34
I0081742,0,1,133.31
I0081743,0,1,80.04
I0081744,0,1,41.4
I0081745,1,0,26.91
I0081746,0,1,26.91
I0081747,0,1,0
I0081748,0,1,28.29
I0081749,2,0,28.29
I0081750,42,0,8.97
I0081751,25,0,38.64
I0081752,1,0,34.5
I0081753,2,0,38.64
I0081754,0,1,0
I0081755,1,0,0
I0081756,12,0,52.44
I0081757,8,0,64.86
I0081758,2,0,0
I0081759,11,0,20.7
I0081760,14,0,16.56
I0081761,30,0,16.56
I0081762,15,0,18.63
I0081763,-2,1,18.63
I0081764,11,0,18.63
I0081765,164,0,18.63
I0081766,6,0,20.01
I0081767,46,0,20.01
I0081768,32,0,20.01
I0081769,4,0,34.5
I0081770,4,0,34.5
I0081771,2,0,34.5
I0081772,-1,1,62.1
I0081773,1,0,0
I0081774,1,0,0
I0081775,26,0,24.84
I0081776,26,0,24.84
I0081777,19,0,24.84
I0081778,1,0,33.12
I0081779,4,0,0
I0081780,4,0,0
I0081781,25,0,16.56
I0081782,15,0,15.18
I0081783,42,0,15.18
I0081784,8,0,15.18
I0081785,9,0,15.18
I0081786,33,0,15.18
I0081787,15,0,18.63
I0081788,17,0,17.94
I0081789,20,0,17.94
I0081790,33,0,18.63
I0081791,16,0,18.63
I0081792,28,0,18.63
I0081793,26,0,18.63
I0081794,12,0,18.63
I0081795,19,0,18.63
I0081796,22,0,18.63
I0081797,0,1,18.63
I0081798,19,0,33.12
I0081799,9,0,29.67
I0081800,7,0,33.12
I0081801,0,1,5.52
I0081802,0,1,5.52
I0081803,1,0,5.52
I0081804,1,0,5.52
I0081805,111,0,66.24
I0081806,2,0,89.7
I0081807,2,0,89.7
I0081808,0,1,5.38
I0081809,1,0,9.66
I0081810,22,0,0
I0081811,29,0,42.78
I0081812,26,0,42.78
I0081813,-3,1,35.88
I0081814,0,1,35.88
I0081815,8,0,82.8
I0081816,39,0,75.9
I0081817,0,1,140.76
I0081818,4,0,140.76
I0081819,16,0,35.88
I0081820,0,1,35.88
I0081821,0,1,35.88
I0081822,0,1,35.88
I0081823,12,0,57.96
I0081824,4,0,73.55
I0081825,-3,1,66.24
I0081826,0,1,35.88
I0081827,3,0,9.32
I0081828,32,0,11.73
I0081829,6,0,8.97
I0081830,5,0,8.97
I0081831,5,0,8.97
I0081832,4,0,8.97
I0081833,9,0,8.97
I0081834,5,0,8.97
I0081835,3,0,8.97
I0081836,0,1,8.97
I0081837,13,0,8.97
I0081838,47,0,12.77
I0081839,2,0,11.04
I0081840,1,0,9.66
I0081841,1,0,9.66
I0081842,28,0,17.94
I0081843,1,0,9.66
I0081844,2,0,18.63
I0081845,19,0,22.08
I0081846,11,0,17.94
I0081847,103,0,66.24
I0081848,14,0,20.7
I0081849,16,0,20.7
I0081850,1,0,20.7
I0081851,11,0,37.26
I0081852,0,1,19.73
I0081853,9,0,37.26
I0081854,21,0,66.24
I0081855,20,0,41.4
I0081856,-2,1,66.24
I0081857,15,0,41.4
I0081858,8,0,66.24
I0081859,1,0,66.24
I0081860,0,1,41.4
I0081861,7,0,66.24
I0081862,13,0,41.4
I0081863,42,0,66.24
I0081864,36,0,41.4
I0081865,9,0,66.24
I0081866,9,0,41.4
I0081867,8,0,66.24
I0081868,14,0,41.4
I0081869,1,0,66.24
I0081870,2,0,15.18
I0081871,3,0,53.13
I0081872,0,1,20.7
I0081873,3,0,59.34
I0081874,-1,1,48.3
I0081875,2,0,30.36
I0081876,5,0,22.08
