sku,qty,is_in_stock,price,errors
I0079530,0,0,36.97,
I0079531,0,0,23.56,
I0079532,0,0,7.59,
I0079533,0,0,8.28,
I0079534,0,0,67.62,
I0079535,0,0,22.77,
I0079536,0,0,20.15,
I0079537,0,0,4.14,
I0079538,0,0,5.87,
I0079539,0,0,4.14,
I0079540,0,0,6.9,
I0079541,0,0,9.85,
I0079542,0,0,9.85,
I0079543,0,0,6.9,
I0079544,0,0,6.9,
I0079545,0,0,6.9,
I0079546,0,0,6.49,
I0079547,47,1,20.01,
I0079548,0,0,6.9,
I0079549,0,0,4.14,
I0079550,0,0,1.73,
I0079551,0,0,27.6,
I0079552,0,0,20.7,
I0079553,0,0,15.87,
I0079554,0,0,9.25,
I0079555,0,0,21.39,
I0079556,0,0,3.45,
I0079557,0,0,17.94,
I0079558,0,0,34.5,
I0079559,0,0,11.73,
I0079560,0,0,102.12,
I0079561,0,0,11.04,
I0079562,0,0,28.98,
I0079563,0,0,40.71,
I0079564,0,0,31.74,
I0079565,0,0,38.64,
I0079566,0,0,41.4,
I0079567,0,0,11.73,
I0079568,0,0,48.3,
I0079569,0,0,27.6,
I0079570,0,0,15.18,
I0079571,0,0,22.08,
I0079572,0,0,59.34,
I0079573,0,0,44.16,
I0079574,0,0,62.1,
I0079575,0,0,15.18,
I0079576,0,0,6.21,
I0079577,0,0,16.56,
I0079578,0,0,48.3,
I0079579,0,0,22.02,
I0079580,0,0,22.02,
I0079581,0,0,22.02,
I0079582,0,0,26.5,
I0079583,0,0,22.02,
I0079584,0,0,30.36,
I0079585,0,0,22.77,
I0079586,0,0,27.6,
I0079587,0,0,22.08,
I0079588,0,0,26.91,
I0079589,0,0,10.35,
I0079590,0,0,40.37,
I0079591,0,0,74.52,
I0079592,0,0,79.35,
I0079593,0,0,17.94,
I0079594,0,0,17.94,
I0079595,0,0,55.2,
I0079596,0,0,15.18,
I0079597,0,0,41.06,
I0079598,0,0,41.4,
I0079599,0,0,13.8,
I0079600,0,0,13.8,
I0079601,0,0,13.8,
I0079602,0,0,15.15,
I0079603,0,0,48.3,
I0079604,0,0,62.1,
I0079605,0,0,32.43,
I0079606,0,0,20.7,
I0079607,0,0,34.5,
I0079608,0,0,63.45,
I0079609,0,0,53.93,
I0079610,0,0,12.68,
I0079611,0,0,19.68,
I0079612,0,0,17.76,
I0079613,0,0,12.06,
I0079614,0,0,13.95,
I0079615,0,0,88.83,
I0079616,0,0,7.3,
I0079617,0,0,57.1,
I0079618,0,0,18.41,
I0079619,0,0,86.29,
I0079620,0,0,88.83,
I0079621,0,0,19.03,
I0079622,0,0,15.87,
I0079623,0,0,19.68,
I0079624,0,0,13.33,
I0079625,0,0,44.41,
I0079626,0,0,17.14,
I0079627,0,0,38.06,
I0079628,0,0,43.79,
I0079629,0,0,27.92,
I0079630,0,0,46.92,
I0079631,0,0,23.18,
I0079632,0,0,15.32,
I0079633,0,0,49.79,
I0079634,0,0,21.33,
I0079635,0,0,24.84,
I0079636,0,0,4.49,
I0079637,0,0,34.5,
I0079638,0,0,11.04,
I0079639,0,0,4.14,
I0079640,0,0,11.04,
I0079641,0,0,11.04,
I0079642,0,0,165.6,
I0079643,0,0,165.6,
I0079644,0,0,165.6,
I0079645,0,0,165.6,
I0079646,0,0,165.6,
I0079647,0,0,165.6,
I0079648,0,0,165.6,
I0079649,0,0,165.6,
I0079650,0,0,165.6,
I0079651,0,0,165.6,
I0079652,0,0,165.6,
I0079653,0,0,165.6,
I0079654,0,0,165.6,
I0079655,0,0,165.6,
I0079656,0,0,41.4,
I0079657,0,0,41.4,
I0079658,6,1,13.8,
I0079659,0,0,16.56,
I0079660,0,0,15.87,
I0079661,0,0,4.83,
I0079662,0,0,11.04,
I0079663,0,0,69,
I0079664,0,0,69,
I0079665,0,0,13.8,
I0079666,0,0,20.7,
I0079667,0,0,13.8,
I0079668,0,0,13.8,
I0079669,0,0,19.32,
I0079670,2,1,48.3,
I0079671,2,1,37.26,
I0079672,0,0,33.81,
I0079673,7,1,23.46,
I0079674,0,0,34.5,
I0079675,1,1,20.7,
I0079676,3,1,22.08,
I0079677,0,0,37.26,
I0079678,1,1,57.96,
I0079679,3,1,48.3,
I0079680,14,1,2.42,
I0079681,0,0,34.5,
I0079682,379,1,34.5,
I0079683,226,1,34.5,
I0079684,236,1,34.5,
I0079685,265,1,34.5,
I0079686,214,1,34.5,
I0079687,0,0,35.88,
I0079688,0,0,29.33,
I0079689,1,1,15.87,
I0079690,1,1,24.84,
I0079691,0,0,31.74,
I0079692,0,0,28.29,
I0079693,0,0,35.19,
I0079694,0,0,45.54,
I0079695,1,1,26.22,
I0079696,2,1,55.2,
I0079697,0,0,22.08,
I0079698,1,1,28.98,
I0079699,0,0,24.15,
I0079700,1,1,31.05,
I0079701,2,1,37.26,
I0079702,1,1,22.77,
I0079703,5,1,26.91,
I0079704,3,1,24.15,
I0079705,1,1,14.49,
I0079706,1,1,55.2,
I0079707,1,1,23.46,
I0079708,3,1,57.96,
I0079709,3,1,25.53,
I0079710,2,1,22.77,
I0079711,4,1,40.71,
I0079712,13,1,41.95,
I0079713,1,1,12.08,
I0079714,6,1,31.74,
I0079715,1,1,30.36,
I0079716,2,1,42.78,
I0079717,2,1,75.9,
I0079718,0,0,24.15,
I0079719,2,1,17.94,
I0079720,1,1,17.25,
I0079721,1,1,27.6,
I0079722,5,1,39.33,
I0079723,2,1,57.96,
I0079724,1,1,27.6,
I0079725,1,1,34.5,
I0079726,6,1,30.36,
I0079727,1,1,28.98,
I0079728,38,1,64.17,
I0079729,0,0,28.98,
I0079730,2,1,26.22,
I0079731,0,0,28.98,
I0079732,0,0,42.78,
I0079733,28,1,45.54,
I0079734,0,0,24.5,
I0079735,0,0,165.6,
I0079736,0,0,162.84,
I0079737,0,0,187.16,
I0079738,0,0,113.13,
I0079739,0,0,137.97,
I0079740,0,0,125.55,
I0079741,0,0,108.37,
I0079742,0,0,108.37,
I0079743,0,0,91.05,
I0079744,0,0,83.7,
I0079745,0,0,137.93,
I0079746,0,0,123.15,
I0079747,0,0,128.08,
I0079748,0,0,8.25,
I0079749,0,0,110.4,
I0079750,0,0,111.75,
I0079751,0,0,103.47,
I0079752,0,0,96.57,
I0079753,0,0,125.55,
I0079754,0,0,5.52,
I0079755,0,0,82.8,
I0079756,0,0,82.8,
I0079757,0,0,109.3,
I0079758,0,0,6.18,
I0079759,0,0,6.9,
I0079760,0,0,6.9,
I0079761,0,0,11.04,
I0079762,0,0,12.77,
I0079763,0,0,12.77,
I0079764,0,0,12.77,
I0079765,0,0,12.77,
I0079766,0,0,12.77,
I0079767,0,0,12.77,
I0079768,0,0,12.77,
I0079769,0,0,12.77,
I0079770,0,0,12.77,
I0079771,0,0,12.77,
I0079772,0,0,12.77,
I0079773,0,0,12.77,
I0079774,0,0,12.77,
I0079775,0,0,12.77,
I0079776,0,0,12.77,
I0079777,0,0,12.77,
I0079778,0,0,12.77,
I0079779,0,0,6.9,
I0079780,0,0,3.45,
I0079781,0,0,9.66,
I0079782,0,0,6.9,
I0079783,0,0,0.01,
I0079784,0,0,165.6,
I0079785,0,0,165.6,
I0079786,0,0,165.6,
I0079787,0,0,165.6,
I0079788,0,0,165.6,
I0079789,0,0,165.6,
I0079790,0,0,165.6,
I0079791,0,0,165.6,
I0079792,0,0,165.6,
I0079793,0,0,165.6,
I0079794,0,0,165.6,
I0079795,0,0,165.6,
I0079796,0,0,165.6,
I0079797,0,0,165.6,
I0079798,0,0,165.6,
I0079799,0,0,165.6,
I0079800,0,0,165.6,
I0079801,0,0,165.6,
I0079802,0,0,165.6,
I0079803,0,0,0,
I0079804,0,0,165.6,
I0079805,0,0,165.6,
I0079806,0,0,165.6,
I0079807,0,0,165.6,
I0079808,0,0,165.6,
I0079809,0,0,165.6,
I0079810,0,0,165.6,
I0079811,0,0,165.6,
I0079812,0,0,165.6,
I0079813,0,0,165.6,
I0079814,0,0,165.6,
I0079815,0,0,165.6,
I0079816,0,0,165.6,
I0079817,0,0,165.6,
I0079818,0,0,165.6,
I0079819,0,0,165.6,
I0079820,0,0,165.6,
I0079821,0,0,165.6,
I0079822,0,0,165.6,
I0079823,0,0,41.4,
I0079824,0,0,69,
I0079825,0,0,2.76,
I0079826,0,0,13.8,
I0079827,0,0,13.8,
I0079828,0,0,13.8,
I0079829,0,0,13.8,
I0079830,0,0,24.69,
I0079831," -1",0,115.92,
I0079832,0,0,165.6,
I0079833,15,1,200.1,
I0079834,50,1,200.1,
I0079835,19,1,129.72,
I0079836,65,1,82.8,
I0079837,50,1,179.4,
I0079838,40,1,78.66,
I0079839,4,1,78.66,
I0079840," -11",0,93.84,
I0079841,2,1,14.49,
I0079842,0,0,23.32,
I0079843,0,0,20.6,
I0079844,0,0,25.2,
I0079845,0,0,3.86,
I0079846,0,0,13.8,
I0079847,0,0,13.8,
I0079848,0,0,13.8,
I0079849,0,0,13.8,
I0079850,0,0,4.11,
I0079851,0,0,14.46,
I0079852,0,0,5.59,
I0079853,0,0,18.15,
I0079854,6,1,17.94,
I0079855,14,1,17.94,
I0079856,23,1,13.8,
I0079857,66,1,42.78,
I0079858," -2",0,17.94,
I0079859,1,1,22.08,
I0079860,21,1,16.56,
I0079861,3,1,6.9,
I0079862,12,1,36.57,
I0079863,11,1,2.07,
I0079864,6,1,3.8,
I0079865,0,0,165.6,
I0079866,0,0,165.6,
I0079867,0,0,165.6,
I0079868,0,0,165.6,
I0079869,0,0,165.6,
I0079870,0,0,165.6,
I0079871,0,0,165.6,
I0079872,0,0,165.6,
I0079873,0,0,165.6,
I0079874,0,0,165.6,
I0079875,0,0,0,
I0079876,0,0,0,
I0079877,0,0,13.8,
I0079878,0,0,69.55,
I0079879,0,0,69.55,
I0079880,0,0,69.55,
I0079881,0,0,69.55,
I0079882,0,0,1.21,
I0079883,0,0,165.6,
I0079884,0,0,165.6,
I0079885,0,0,165.6,
I0079886,0,0,165.6,
I0079887,0,0,165.6,
I0079888,0,0,165.6,
I0079889,0,0,165.6,
I0079890,0,0,13.8,
I0079891,0,0,13.8,
I0079892,0,0,6.9,
I0079893,0,0,20.7,
I0079894,0,0,32,
I0079895,0,0,13.8,
I0079896,0,0,25.88,
I0079897,0,0,25.88,
I0079898,0,0,25.88,
I0079899,0,0,25.88,
I0079900,0,0,25.88,
I0079901,0,0,25.88,
I0079902,0,0,25.88,
I0079903,0,0,30.71,
I0079904,0,0,27.26,
I0079905,0,0,23.12,
I0079906,0,0,30.71,
I0079907,0,0,25.88,
I0079908,0,0,36.92,
I0079909,0,0,17.22,
I0079910,0,0,24.01,
I0079911,0,0,37.62,
I0079912,0,0,29.97,
I0079913,0,0,40.02,
I0079914,0,0,44.74,
I0079915,0,0,38.06,
I0079916,0,0,33.63,
I0079917,0,0,12.68,
I0079918,0,0,48.3,
I0079919,0,0,20.36,
I0079920,0,0,20.42,
I0079923,18,1,17.94,
I0079924,15,1,4.49,
I0079925,11,1,4.49,
I0079926,92,1,13.8,
I0079927,81,1,12.42,
I0079928,148,1,11.03,
I0079929,455,1,9.66,
I0079930,27,1,7.59,
I0079931,1262,1,6.9,
I0079932,923,1,8.97,
I0079933,0,0,4.14,
I0079934,0,0,13.8,
I0079935,28,1,35.88,
I0079936,0,0,13.8,
I0079937,0,0,13.8,
I0079938,0,0,13.8,
I0079939,0,0,13.8,
I0079940,0,0,13.8,
I0079941,0,0,13.8,
I0079942,0,0,13.8,
I0079943,0,0,13.8,
I0079944,0,0,13.8,
I0079945,0,0,13.8,
I0079946,0,0,13.8,
I0079947,0,0,13.8,
I0079948,2,1,86.94,
I0079949,61,1,69,
I0079950,70,1,53.82,
I0079951,1,1,62.1,
I0079952,16,1,42.78,
I0079953,0,0,13.8,
I0079954,0,0,13.8,
I0079955,0,0,13.8,
I0079956,6,1,57.96,
I0079957,10,1,55.2,
I0079958,4,1,55.2,
I0079959,7,1,55.2,
I0079960,10,1,55.2,
I0079961,2,1,110.4,
I0079962,3,1,55.2,
I0079963,2,1,69,
I0079964,2,1,110.4,
I0079965,1,1,55.2,
I0079966,8,1,55.2,
I0079967,4,1,55.2,
I0079968,6,1,55.2,
I0079969,9,1,55.2,
I0079970,2,1,62.1,
I0079971,5,1,55.2,
I0079972,12,1,69,
I0079973,2,1,82.36,
I0079974,2,1,38.71,
I0079975,15,1,85.56,
I0079976,45,1,33.12,
I0079977,60,1,17.94,
I0079978,3,1,33.12,
I0079979,48,1,57.96,
I0079980,0,0,41.4,
I0079981,6,1,40.02,
I0079982,23,1,40.02,
I0079983,1,1,37.26,
I0079984,1,1,35.88,
I0079985,1,1,35.88,
I0079986," -1",0,34.5,
I0079987," -1",0,32.43,
I0079989,0,0,0,
I0079990,41,1,30.36,
I0079991,0,0,77.28,
I0079992,0,0,59.34,
I0079993,3,1,55.2,
I0079994,10,1,37.26,
I0079995,3,1,48.3,
I0079996,1,1,41.75,
I0079997,0,0,48.3,
I0079998,0,0,44.16,
I0079999,0,0,37.26,
I0080000,0,0,42.78,
I0080001,3,1,38.64,
I0080002,0,0,30.36,
I0080003,23,1,30.36,
I0080004,3,1,35.88,
I0080005,2,1,38.64,
I0080006,8,1,31.74,
I0080007,2,1,27.6,
I0080008,7,1,27.6,
I0080009,3,1,40.02,
I0080010,3,1,21.25,
I0080011,50,1,20.7,
I0080012,3,1,20.7,
I0080013,0,0,6.9,
I0080014,0,0,1.38,
I0080015,3,1,1.38,
I0080016,24,1,1.38,
I0080017,1,1,19.32,
I0080018,2,1,16.56,
I0080019,2,1,16.56,
I0080020,33,1,20.7,
I0080021,3,1,9.66,
I0080022,22,1,11.04,
I0080023,0,0,8.5,
I0080024,2,1,14.49,
I0080025,3,1,8.28,
I0080026,0,0,8.28,
I0080027,13,1,15.18,
I0080028,652,1,4.69,
I0080029,13,1,66.24,
I0080030,21,1,49.68,
I0080031,40,1,49.68,
I0080032,1,1,41.4,
I0080033,5,1,38.64,
I0080034,27,1,14.84,
I0080035,6,1,14.84,
I0080036,105,1,9.32,
I0080037,219,1,15.18,
I0080038,2,1,33.12,
I0080039,2,1,23.46,
I0080040,39,1,20.7,
I0080041,145,1,6.56,
I0080042,6,1,11.73,
I0080043," -3",0,138,
I0080044,3,1,75.9,
I0080045,0,0,69,
I0080046,0,0,69,
I0080047,8,1,62.1,
I0080048,5,1,62.1,
I0080049,6,1,62.1,
I0080050,0,0,62.1,
I0080051,1,1,62.1,
I0080052,5,1,41.4,
I0080053,56,1,69,
I0080054,1,1,61.59,
I0080055,0,0,67.62,
I0080056,8,1,55.2,
I0080057,1,1,52.08,
I0080058,79,1,48.3,
I0080059,3,1,35.88,
I0080060,47,1,45.54,
I0080061,14,1,48.3,
I0080062,66,1,35.88,
I0080063,41,1,31.74,
I0080064,18,1,30.36,
I0080065,0,0,25.88,
I0080066,20,1,29.67,
I0080067,25,1,5.52,
I0080068,187,1,4.83,
I0080069,73,1,25.53,
I0080070,26,1,27.6,
I0080071,380,1,11.73,
I0080072,69,1,11.04,
I0080073,0,0,56.24,
I0080074,136,1,30.36,
I0080075,445,1,73.14,
I0080076,10,1,10.35,
I0080077,2,1,10.35,
I0080078,20,1,23.12,
I0080079,3,1,23.46,
I0080080,10,1,26.22,
I0080081,2,1,24.15,
I0080082,66,1,12.77,
I0080083,19,1,17.94,
I0080084,3,1,18.63,
I0080085,0,0,18.63,
I0080086,0,0,18.63,
I0080087,4,1,18.63,
I0080088,0,0,15.87,
I0080089,15,1,18.63,
I0080090,0,0,18.63,
I0080091,29,1,4.14,
I0080092,14,1,23.12,
I0080093,20,1,29.67,
I0080094,16,1,29.67,
I0080095,21,1,29.67,
I0080096,0,0,29.67,
I0080097,19,1,29.67,
I0080098,26,1,29.33,
I0080099,10,1,40.71,
I0080100,4,1,35.88,
I0080101,16,1,31.4,
I0080102,21,1,29.67,
I0080103,13,1,7.25,
I0080104,79,1,41.4,
I0080105,13,1,35.88,
I0080106,34,1,28.98,
I0080107,6,1,34.16,
I0080108,1,1,33.12,
I0080109,20,1,29.67,
I0080110,0,0,53.13,
I0080111,78,1,17.6,
I0080112,20,1,23.46,
I0080113,0,0,10.35,
I0080114,15,1,29.67,
I0080115,321,1,37.26,
I0080116,3,1,30.36,
I0080117,21,1,29.67,
I0080118,13,1,11.39,
I0080119,435,1,33.81,
I0080120,2,1,258.06,
I0080121,8,1,24.84,
I0080122,3,1,22.77,
I0080123,2,1,11.04,
I0080124,29,1,14.49,
I0080125,51,1,10.35,
I0080126,11,1,9.32,
I0080127,77,1,25.53,
I0080128,3,1,223.56,
I0080129,3,1,179.4,
I0080130,42,1,21.39,
I0080131,16,1,23.46,
I0080132,15,1,23.46,
I0080133,309,1,10.35,
I0080134,123,1,10.35,
I0080135,7,1,40.71,
I0080136,17,1,23.46,
I0080137,18,1,24.15,
I0080138,19,1,46.92,
I0080139,0,0,93.84,
I0080140,27,1,41.75,
I0080141,66,1,59.34,
I0080142,5,1,21.94,
I0080143,1,1,20.62,
I0080144,0,0,19.61,
I0080145,2,1,16.28,
I0080146,0,0,46.92,
I0080147,6,1,40.02,
I0080148,0,0,40.02,
I0080149,0,0,16.28,
I0080150,5,1,22.77,
I0080151,0,0,0.83,
I0080152,67,1,3.8,
I0080153,0,0,12.42,
I0080154," -10",0,10.35,
I0080155,95,1,0.48,
I0080156,17,1,2.76,
I0080157,46,1,1.38,
I0080158,0,0,10.35,
I0080159,95,1,20.7,
I0080160,16,1,69.07,
I0080161,1,1,52.61,
I0080162,0,0,52.61,
I0080163,3,1,37.19,
I0080164,2,1,36.57,
I0080165,10,1,36.57,
I0080166,17,1,36.57,
I0080167,3,1,27.63,
I0080168,454,1,9.66,
I0080169,80,1,11.04,
I0080170,16,1,55.2,
I0080171," -1",0,52.44,
I0080172,0,0,26.22,
I0080173,0,0,27.6,
I0080174," -2",0,27.6,
I0080175,1,1,27.6,
I0080176,0,0,22.08,
I0080177,3,1,15.18,
I0080178,434,1,13.8,
I0080179,4,1,13.8,
I0080180,1,1,13.8,
I0080181,3,1,13.11,
I0080182,2,1,9.66,
I0080183,21,1,8.97,
I0080184,3,1,8.97,
I0080185,3,1,10.35,
I0080186,24,1,9.66,
I0080187,15,1,0,
I0080188,0,0,30.36,
I0080189,4,1,21.39,
I0080190,34,1,18.63,
I0080191,2,1,18.63,
I0080192,0,0,16.56,
I0080193,132,1,6.56,
I0080194,3,1,27.63,
I0080195,1,1,21.39,
I0080196,2,1,20.99,
I0080197,0,0,20.19,
I0080198,0,0,20.01,
I0080199,0,0,17.94,
I0080200,2,1,16.56,
I0080201,3,1,17.94,
I0080202,3,1,16.56,
I0080203,14,1,17.94,
I0080204,22,1,16.56,
I0080205,14,1,15.18,
I0080206,1,1,15.94,
I0080207,3,1,13.81,
I0080208,34,1,13.11,
I0080209,26,1,13.11,
I0080210,5,1,6.9,
I0080211,3,1,6.9,
I0080212,146,1,10.01,
I0080213,11,1,3.59,
I0080214,1,1,13.8,
I0080215,2,1,8.97,
I0080216,0,0,9.66,
I0080217,103,1,9.66,
I0080218,211,1,11.04,
I0080219,5,1,8.97,
I0080220,3,1,8.97,
I0080221,3,1,8.97,
I0080222,9,1,8.97,
I0080223,41,1,8.97,
I0080224,71,1,9.66,
I0080225,20,1,9.66,
I0080226,2,1,8.97,
I0080227,10,1,7.59,
I0080228,12,1,8.28,
I0080229,0,0,8.28,
I0080230,5,1,8.97,
I0080231,6,1,8.97,
I0080232,13,1,4.83,
I0080233,93,1,5.52,
I0080234,40,1,10.01,
I0080237,35,1,110.4,
I0080238,0,0,97.7,
I0080239,118,1,96.6,
I0080240,67,1,89.7,
I0080241,519,1,82.8,
I0080242,1,1,80.04,
I0080243,0,0,82.8,
I0080244,127,1,75.9,
I0080245,15,1,80.04,
I0080246,0,0,75.9,
I0080247,35,1,62.1,
I0080248,0,0,62.1,
I0080249,0,0,64.86,
I0080250,167,1,53.82,
I0080251,175,1,46.92,
I0080252,80,1,48.3,
I0080253,24,1,40.02,
I0080254,2,1,41.4,
I0080255,73,1,40.02,
I0080256,0,0,29.6,
I0080257,127,1,15.18,
I0080258,2,1,8.35,
I0080259,3,1,7.59,
I0080260,325,1,6.9,
I0080261,0,0,4.94,
I0080262,5,1,3.11,
I0080263,3,1,43.47,
I0080264,0,0,55.2,
I0080265,33,1,11.73,
I0080266,0,0,16.56,
I0080267,31,1,15.18,
I0080268,0,0,16.56,
I0080269,0,0,16.56,
I0080270,3,1,16.56,
I0080271,21,1,16.56,
I0080272,20,1,20.01,
I0080273,46,1,10.01,
I0080274,3,1,32.43,
I0080275,43,1,8.97,
I0080276,30,1,5.52,
I0080277,5,1,10.35,
I0080278,0,0,93.84,
I0080279,15,1,10.35,
I0080280,3,1,10.01,
I0080281,16,1,7.25,
I0080282,2,1,19.32,
I0080283,0,0,10.35,
I0080284,0,0,50.37,
I0080285,39,1,10.35,
I0080286,0,0,5.52,
I0080287,3,1,10.01,
I0080288,2,1,49.68,
I0080289,7,1,6.21,
I0080290,9,1,6.21,
I0080291,3,1,5.87,
I0080292,54,1,3.45,
I0080293,2,1,8.63,
I0080294,90,1,9.66,
I0080295,19,1,6.21,
I0080296,4,1,4.83,
I0080297,0,0,54.51,
I0080298,85,1,36.57,
I0080299,0,0,57.96,
I0080300,0,0,18.29,
I0080301,17,1,10.01,
I0080302,0,0,12.42,
I0080303,1,1,96.6,
I0080304,0,0,55.2,
I0080305,0,0,89.7,
I0080306,98,1,25.53,
I0080307,2,1,97.98,
I0080308,1,1,55.2,
I0080309,1,1,55.2,
I0080310,2,1,55.2,
I0080311,2,1,55.2,
I0080312,3,1,53.13,
I0080313,3,1,48.3,
I0080314,0,0,69,
I0080315,1,1,35.88,
I0080316,3,1,48.3,
I0080317,1,1,44.16,
I0080318,2,1,40.02,
I0080319,2,1,40.02,
I0080320,0,0,40.02,
I0080321,2,1,44.16,
I0080322,2,1,30.36,
I0080323,0,0,69,
I0080324,1,1,51.06,
I0080335,16,1,20.01,
I0080336,9,1,20.01,
I0080337,56,1,20.01,
I0080338,9,1,20.01,
I0080339,25,1,20.01,
I0080340,9,1,18.22,
I0080341,23,1,18.63,
I0080342,34,1,18.63,
I0080343,13,1,16.56,
I0080344,26,1,18.63,
I0080345,55,1,16.56,
I0080346,31,1,16.56,
I0080349,34,1,5.18,
I0080350,140,1,5.18,
I0080351,29,1,40.02,
I0080352," -1",0,40.02,
I0080353,3,1,14.49,
I0080354,8,1,16.56,
I0080355,0,0,12.42,
I0080356,2,1,27.6,
I0080357,3,1,27.6,
I0080358,3,1,27.6,
I0080359,6,1,27.6,
I0080360,7,1,62.1,
I0080361,4,1,17.25,
I0080362,2,1,30.36,
I0080363,20,1,30.36,
I0080364,18,1,30.36,
I0080365,4,1,15.87,
I0080366,66,1,32.43,
I0080367,33,1,17.94,
I0080368,1,1,17.94,
I0080369,5,1,17.94,
I0080370,0,0,59.34,
I0080371,2,1,64.86,
I0080372,36,1,34.5,
I0080373,33,1,34.5,
I0080374,4,1,37.26,
I0080375,0,0,30.36,
I0080376,32,1,26.22,
I0080377,5,1,28.98,
I0080378,23,1,26.22,
I0080379,0,0,21.39,
I0080380,65,1,17.94,
I0080381,8,1,14.49,
I0080382,68,1,13.11,
I0080383,1,1,13.11,
I0080384,44,1,13.11,
I0080385,4,1,13.11,
I0080386,38,1,9.32,
I0080387,0,0,5.18,
I0080388,4,1,11.73,
I0080389,2,1,15.18,
I0080390,87,1,14.49,
I0080391,43,1,28.98,
I0080392,0,0,69,
I0080393,5,1,33.81,
I0080394,1,1,30.36,
I0080395,0,0,30.36,
I0080396,1,1,28.98,
I0080397,40,1,0,
I0080398,8,1,18.63,
I0080399," -12",0,18.63,
I0080400," -1",0,18.63,
I0080401,0,0,18.63,
I0080402," -8",0,16.56,
I0080403,1,1,23.93,
I0080404,4,1,15.18,
I0080405,47,1,6.21,
I0080406,44,1,4.55,
I0080407," -1",0,7.59,
I0080408,1,1,3.11,
I0080409,0,0,2.42,
I0080410,4,1,3.11,
I0080411,45,1,8.97,
I0080412,5,1,11.04,
I0080413,78,1,4.14,
I0080414,1,1,10.35,
I0080415,23,1,5.87,
I0080416,2,1,24.15,
I0080417,6,1,22.08,
I0080418,16,1,13.11,
I0080419,20,1,12.42,
I0080420," -3",0,38.64,
I0080421,6,1,12.42,
I0080422,0,0,12.42,
I0080423," -2",0,12.42,
I0080424,0,0,12.42,
I0080425,2,1,12.42,
I0080426,0,0,12.42,
I0080427,1,1,12.42,
I0080428,3,1,10.7,
I0080429,2,1,24.92,
I0080430,0,0,24.92,
I0080431,13,1,20.01,
I0080432," -19",0,13.11,
I0080433,12,1,9.66,
I0080434,0,0,12.42,
I0080435,3,1,11.04,
I0080436,14,1,5.87,
I0080437,19,1,4.49,
I0080438,1,1,6,
I0080439,7,1,5.87,
I0080440,3,1,10.63,
I0080441,24,1,3.59,
I0080442,19,1,3.45,
I0080443,22,1,3.59,
I0080444,1,1,75.9,
I0080445,4,1,75.9,
I0080446,2,1,75.9,
I0080447,2,1,75.9,
I0080448,2,1,75.9,
I0080449,6,1,75.9,
I0080450,6,1,75.9,
I0080451,1,1,75.9,
I0080452,1,1,75.9,
I0080453,2,1,75.9,
I0080454,0,0,75.9,
I0080455,6,1,75.9,
I0080456,1,1,75.9,
I0080457,11,1,38.64,
I0080458,1,1,37.95,
I0080459,1,1,37.95,
I0080460,0,0,37.95,
I0080461,2,1,39.33,
I0080462,2,1,38.64,
I0080463,71,1,2.07,
I0080464,54,1,2.35,
I0080465,59,1,2.21,
I0080466,65,1,1.93,
I0080467,0,0,38.71,
I0080468," -1",0,38.64,
I0080469,2,1,39.33,
I0080470,1,1,31.37,
I0080471,2,1,38.64,
I0080472,2,1,38.64,
I0080473,15,1,64.86,
I0080474,4,1,40.02,
I0080475,3,1,103.5,
I0080476,0,0,36.92,
I0080477,10,1,25.81,
I0080478,1,1,8.5,
I0080479,1,1,9.66,
I0080480,0,0,9.66,
I0080481,0,0,51.06,
I0080482,0,0,51.06,
I0080483,2,1,51.06,
I0080484,14,1,138,
I0080485,1,1,138,
I0080486,13,1,138,
I0080487," -3",0,125.65,
I0080488,0,0,186.11,
I0080489,1,1,186.11,
I0080490,3,1,213.9,
I0080491," -1",0,186.11,
I0080492,1,1,253.19,
I0080493," -2",0,186.11,
I0080494,1,1,186.11,
I0080495,3,1,186.11,
I0080496,8,1,186.11,
I0080497,1,1,78.94,
I0080498,0,0,125.65,
I0080499,11,1,138,
I0080500,6,1,138,
I0080501,0,0,125.65,
I0080502,1,1,125.65,
I0080503,0,0,125.65,
I0080504,0,0,125.65,
I0080505,29,1,213.9,
I0080506,1,1,186.11,
I0080507,9,1,186.11,
I0080508,11,1,186.11,
I0080509,2,1,125.65,
I0080510,0,0,19.32,
I0080511,0,0,18.22,
I0080512,0,0,18.22,
I0080513,0,0,32.13,
I0080514,1,1,20.7,
I0080515,1,1,32.13,
I0080516,1,1,74.64,
I0080517,9,1,82.8,
I0080518,2,1,88.04,
I0080519,0,0,32.13,
I0080520,1,1,32.13,
I0080521,3,1,30.36,
I0080522,3,1,10.01,
I0080523,0,0,13.8,
I0080524,0,0,9.32,
I0080525,17,1,6.56,
I0080526,22,1,6.56,
I0080527,22,1,6.56,
I0080528,21,1,6.56,
I0080529,23,1,6.56,
I0080530,21,1,6.56,
I0080531,13,1,6.56,
I0080532,15,1,6.56,
I0080533,21,1,6.56,
I0080534,22,1,6.56,
I0080535,22,1,6.56,
I0080536,9,1,6.56,
I0080537,13,1,6.56,
I0080538,7,1,6.56,
I0080539,21,1,6.56,
I0080540,11,1,6.56,
I0080541,20,1,6.56,
I0080542,19,1,6.56,
I0080543,22,1,6.56,
I0080544,20,1,6.56,
I0080545,15,1,6.56,
I0080546,11,1,6.56,
