sku,qty,is_in_stock,price
I0044778,0,0,200.28
I0044779,0,0,155.18
I0044780,0,0,199.77
I0044781,0,0,199.77
I0044782,0,0,199.77
I0044783,0,0,624.84
I0044784,0,0,192.11
I0044785,0,0,192.11
I0044786,0,0,210.92
I0044787,0,0,210.92
I0044788,0,0,192.11
I0044789,0,0,217.17
I0044790,0,0,179.4
I0044791,0,0,207.18
I0044792,0,0,207.18
I0044793,0,0,456.26
I0044794,0,0,192.11
I0044795,0,0,2063.1
I0044796,0,0,210.92
I0044797,0,0,370.45
I0044798,0,0,418.77
I0044799,0,0,370.45
I0044800,0,0,192.11
I0044801,0,0,192.11
I0044802,0,0,214.22
I0044803,0,0,214.22
I0044804,0,0,186.59
I0044805,0,0,210.92
I0044806,0,0,186.59
I0044807,0,0,186.59
I0044808,0,0,236.31
I0044809,0,0,292.09
I0044810,0,0,2063.1
I0044811,0,0,258.39
I0044812,0,0,210.92
I0044813,0,0,210.92
I0044814,0,0,217.17
I0044815,0,0,192.11
I0044816,0,0,214.22
I0044817,0,0,192.11
I0044818,0,0,217.17
I0044819,0,0,192.11
I0044820,0,0,192.11
I0044821,0,0,214.22
I0044822,0,0,192.11
I0044823,0,0,192.11
I0044824,0,0,214.22
I0044825,0,0,242.15
I0044826,0,0,214.22
I0044827,0,0,242.15
I0044828,0,0,209.79
I0044829,0,0,231.88
I0044830,0,0,237.15
I0044831,0,0,262.12
I0044832,0,0,209.79
I0044833,0,0,210.92
I0044834,0,0,186.59
I0044835,0,0,186.59
I0044836,0,0,186.59
I0044837,0,0,187.69
I0044838,0,0,209.79
I0044839,0,0,237.15
I0044840,0,0,209.79
I0044841,0,0,170
I0044842,0,0,192.18
I0044843,0,0,170
I0044844,0,0,170
I0044845,0,0,170
I0044846,1,1,338.73
I0044847,0,0,299.65
I0044848,0,0,338.73
I0044849,0,0,338.73
I0044850,0,0,185.97
I0044851,0,0,182.81
I0044852,0,0,185.97
I0044853,0,0,164.51
I0044854,0,0,177.8
I0044855,0,0,177.8
I0044856,1,1,151.8
I0044857,0,0,177.8
I0044858,0,0,177.18
I0044859,0,0,157.29
I0044860,0,0,157.29
I0044861,0,0,177.8
I0044862,0,0,157.29
I0044863,0,0,157.29
I0044864,0,0,157.29
I0044865,0,0,157.29
I0044866,0,0,271.9
I0044867,0,0,271.9
I0044868,0,0,271.9
I0044869,0,0,177.18
I0044870,0,0,177.18
I0044871,0,0,177.18
I0044872,0,0,177.18
I0044873,0,0,194.06
I0044874,0,0,187.18
I0044875,0,0,187.18
I0044876,0,0,183.26
I0044877,2,1,172.5
I0044878,0,0,227.45
I0044879,0,0,227.45
I0044880,0,0,257.12
I0044881,0,0,196.07
I0044882,0,0,221.64
I0044883,0,0,196.07
I0044884,0,0,176.72
I0044885,0,0,199.77
I0044886,0,0,176.72
I0044887,0,0,199.77
I0044888,0,0,173.88
I0044889,1,1,165.6
I0044890,1,1,165.6
I0044891,1,1,173.88
I0044892,0,0,173.88
I0044893,1,1,165.6
I0044894,0,0,44.16
I0044895,0,0,37.18
I0044896,1,1,248.4
I0044897,2,1,248.4
I0044898,1,1,229.08
I0044899,0,0,262.2
I0044900,0,0,213.9
I0044901,0,0,303.6
I0044902,1,1,276
I0044903,0,0,99.62
I0044904,0,0,110.97
I0044905,0,0,98.37
I0044906,0,0,138
I0044907,1,1,117.3
I0044908,0,0,166.61
I0044909,0,0,168.95
I0044910,0,0,166.61
I0044911,0,0,159.58
I0044912,0,0,143.52
I0044913,0,0,168.95
I0044914,0,0,212.22
I0044915,0,0,128.81
I0044916,0,0,128.81
I0044917,0,0,159.58
I0044918,0,0,150.21
I0044919,0,0,119.44
I0044920,0,0,154.42
I0044921,0,0,154.42
I0044922,0,0,154.42
I0044923,0,0,147.62
I0044924,0,0,138.06
I0044925,0,0,113.73
I0044926,0,0,192.11
I0044927,0,0,192.11
I0044928,0,0,180.64
I0044929,0,0,86.72
I0044930,0,0,161.46
I0044931,0,0,131.1
I0044932,0,0,131.1
I0044933,0,0,166.61
I0044934,0,0,166.61
I0044935,0,0,166.61
I0044936,0,0,166.61
I0044937,0,0,166.61
I0044938,0,0,90.56
I0044939,0,0,122.23
I0044940,0,0,138.18
I0044941,0,0,227.7
I0044942,0,0,110.4
I0044943,0,0,131.1
I0044944,0,0,113.95
I0044945,0,0,128.34
I0044946,0,0,110.4
I0044947,0,0,110.4
I0044948,0,0,113.95
I0044949,0,0,128.81
I0044950,0,0,118.51
I0044951,0,0,103.5
